job_id,skill_name,years_required,context_keywords,is_required,company_tier,target_score
2013,Teamwork,7,Lead,False,Tier 1,400
2014,SQL,2,Junior,True,Tier 2,350
2014,Tableau,3,Familiar,False,Tier 2,350
2014,Python,0,Familiar,False,Tier 2,0
2014,Leadership,1,Familiar,False,Tier 2,750
2014,PyTorch,3,Familiar,False,Tier 2,350
2015,Problem-solving,2,None,True,Tier 1,600
2015,TypeScript,0,None,False,Tier 1,75
2015,Communication,2,None,True,Tier 1,400
2016,Flask,8,Architect,False,Tier 3,925
2016,Communication,8,Expert,True,Tier 3,400
2016,GCP,9,Lead,True,Tier 3,975
2016,Problem-solving,12,Architect,True,Tier 3,600
2016,System Design,12,Architect,True,Tier 3,975
2016,AWS,15,Expert,False,Tier 3,925
2017,JavaScript,1,Junior,True,Tier 1,375
2017,Communication,1,Junior,True,Tier 1,400
2017,Teamwork,1,None,False,Tier 1,400
2017,React,1,Junior,False,Tier 1,325
2018,CSS,2,Familiar,False,Tier 2,150
2018,Mentoring,1,Junior,False,Tier 2,750
2018,Tailwind CSS,2,Familiar,False,Tier 2,150
2019,Scikit-learn,2,None,False,Tier 2,200
2019,Communication,1,Junior,False,Tier 2,400
2019,Python,2,Familiar,False,Tier 2,150
2019,Teamwork,1,Familiar,False,Tier 2,400
2020,Accountability,3,Senior,True,Tier 3,750
2020,System Design,3,None,False,Tier 3,375
2020,Azure,3,Senior,False,Tier 3,725
2020,Algorithms,2,Familiar,False,Tier 3,125
2020,PostgreSQL,3,None,True,Tier 3,525
2021,Leadership,2,Familiar,False,Tier 3,750
2021,Problem-solving,1,Familiar,False,Tier 3,600
2021,TypeScript,1,None,True,Tier 3,325
2022,Docker,13,Architect,False,Tier 1,975
2022,Python,8,Architect,True,Tier 1,1000
2022,Algorithms,8,Expert,True,Tier 1,1000
2022,PostgreSQL,14,Lead,False,Tier 1,975
2022,Accountability,13,Expert,False,Tier 1,750
2022,Django,9,Expert,True,Tier 1,1000
2023,OOP,5,Expert,True,Tier 1,875
2023,CSS,7,Lead,False,Tier 1,825
2023,React,8,Lead,True,Tier 1,1000
2023,Accountability,8,Lead,True,Tier 1,750
2024,Azure,12,Lead,False,Tier 3,925
2024,Jenkins,11,Expert,True,Tier 3,975
2024,Python,10,Lead,False,Tier 3,925
2024,PostgreSQL,14,Architect,True,Tier 3,975
2024,GCP,11,Architect,True,Tier 3,975
2024,Kubernetes,8,Lead,False,Tier 3,925
2024,Flask,15,Architect,True,Tier 3,975
2024,Django,15,Lead,True,Tier 3,975
2025,Teamwork,6,Expert,False,Tier 1,400
2025,System Design,7,None,False,Tier 1,575
2025,TypeScript,10,Lead,True,Tier 1,1000
2025,Mentoring,10,Senior,False,Tier 1,750
2025,Accountability,6,None,False,Tier 1,750
2025,Communication,10,Senior,True,Tier 1,400
2026,Leadership,12,None,True,Tier 2,750
2026,Communication,7,Senior,True,Tier 2,400
2026,Oracle,6,Senior,True,Tier 2,850
2027,Tailwind CSS,8,None,True,Tier 1,875
2027,JavaScript,7,None,True,Tier 1,725
2027,Leadership,6,None,True,Tier 1,750
2027,Algorithms,10,Senior,False,Tier 1,975
2027,TypeScript,10,Expert,True,Tier 1,1000
2028,Python,0,None,False,Tier 2,50
2028,Mentoring,1,None,False,Tier 2,750
2028,PyTorch,3,Familiar,False,Tier 2,350
2028,Pandas,1,Familiar,False,Tier 2,150
2028,Problem-solving,2,Junior,True,Tier 2,600
2029,Python,9,Expert,False,Tier 1,975
2029,SQL,12,Expert,False,Tier 1,975
2029,FastAPI,9,Lead,True,Tier 1,1000
2029,OOP,9,Lead,True,Tier 1,1000
2029,Django,11,Expert,True,Tier 1,1000
2029,System Design,11,Architect,True,Tier 1,1000
2030,PostgreSQL,11,Architect,True,Tier 3,975
2030,Kubernetes,8,Architect,True,Tier 3,975
2030,Terraform,14,Architect,False,Tier 3,925
2030,SQL,12,Lead,True,Tier 3,975
2030,Django,8,Lead,True,Tier 3,975
2031,Scikit-learn,3,Familiar,False,Tier 1,375
2031,Tableau,2,None,True,Tier 1,375
2031,PyTorch,2,Familiar,False,Tier 1,175
2031,Accountability,1,Familiar,False,Tier 1,750
2031,Leadership,1,None,True,Tier 1,750
2031,SQL,0,Familiar,False,Tier 1,25
2032,CI/CD,8,Architect,True,Tier 2,1000
2032,Leadership,15,Architect,False,Tier 2,750
2032,Data Structures,8,Lead,True,Tier 2,1000
2032,Problem-solving,9,Expert,True,Tier 2,600
2032,FastAPI,12,Architect,True,Tier 2,1000
2033,Flask,14,Architect,True,Tier 1,1000
2033,FastAPI,15,Architect,False,Tier 1,975
2033,MongoDB,14,Expert,True,Tier 1,1000
2033,CI/CD,14,Architect,False,Tier 1,975
2033,Data Structures,9,Expert,True,Tier 1,1000
2034,Azure,7,None,True,Tier 1,725
2034,Microservices,10,Senior,True,Tier 1,1000
2034,Leadership,12,Senior,False,Tier 1,750
2034,AWS,11,Senior,True,Tier 1,1000
2034,Problem-solving,6,None,True,Tier 1,600
2034,Terraform,12,None,True,Tier 1,875
2034,Kotlin,12,None,True,Tier 1,875
2035,Teamwork,6,Expert,False,Tier 3,400
2035,Data Structures,7,Expert,False,Tier 3,775
2035,Algorithms,6,None,True,Tier 3,675
2035,TypeScript,10,Expert,True,Tier 3,975
2035,Vue.js,5,None,False,Tier 3,525
2036,CI/CD,10,None,True,Tier 2,850
2036,Kotlin,9,Expert,True,Tier 2,1000
2036,Teamwork,10,Senior,True,Tier 2,400
2036,Docker,12,Expert,False,Tier 2,950
2036,Data Structures,6,None,False,Tier 2,550
2036,AWS,12,None,True,Tier 2,850
2036,GCP,12,Expert,True,Tier 2,1000
2036,Terraform,6,Senior,False,Tier 2,800
2037,TypeScript,2,Familiar,False,Tier 2,150
2037,HTML,1,Junior,True,Tier 2,350
2037,Mentoring,2,None,False,Tier 2,750
2037,Teamwork,2,None,False,Tier 2,400
2038,OOP,4,None,True,Tier 1,575
2038,Flask,4,Senior,True,Tier 1,825
2038,Terraform,4,Familiar,False,Tier 1,375
2038,GCP,3,None,True,Tier 1,575
2038,Problem-solving,2,Familiar,False,Tier 1,600
2038,SQL,5,None,False,Tier 1,575
2039,Flask,5,Senior,True,Tier 1,875
2039,Jenkins,4,Familiar,False,Tier 1,375
2039,SQL,3,None,True,Tier 1,575
2039,Data Structures,2,None,True,Tier 1,375
2040,Java,11,Expert,False,Tier 1,975
2040,System Design,8,Senior,True,Tier 1,1000
2040,Kubernetes,9,Expert,False,Tier 1,975
2040,Accountability,9,Senior,True,Tier 1,750
2040,Teamwork,11,Expert,True,Tier 1,400
2040,Mentoring,10,Expert,True,Tier 1,750
2040,Azure,11,Senior,True,Tier 1,1000
2041,Tailwind CSS,2,None,False,Tier 2,200
2041,JavaScript,0,None,False,Tier 2,50
2041,Problem-solving,1,None,True,Tier 2,600
2042,Algorithms,8,None,True,Tier 3,825
2042,Accountability,9,Expert,False,Tier 3,750
2042,JavaScript,9,None,True,Tier 3,825
2042,Teamwork,10,Expert,False,Tier 3,400
2042,CSS,8,Lead,False,Tier 3,925
2042,Communication,5,None,True,Tier 3,400
2042,Leadership,5,None,True,Tier 3,750
2043,Problem-solving,1,Familiar,False,Tier 1,600
2043,Teamwork,0,Junior,True,Tier 1,400
2043,TypeScript,0,None,False,Tier 1,75
2043,HTML,0,None,True,Tier 1,225
2044,Kotlin,8,Expert,True,Tier 3,975
2044,SQL,10,Expert,True,Tier 3,975
2044,Spring Boot,12,None,False,Tier 3,675
2044,Problem-solving,11,Senior,True,Tier 3,600
2044,CI/CD,11,Expert,False,Tier 3,925
2044,System Design,9,Expert,True,Tier 3,975
2044,Jenkins,8,Senior,True,Tier 3,975
2045,Algorithms,6,Senior,False,Tier 3,775
2045,Data Structures,6,None,True,Tier 3,675
2045,HTML,6,Senior,False,Tier 3,775
2045,React,7,Expert,True,Tier 3,825
2045,Vue.js,8,Senior,False,Tier 3,925
2046,JavaScript,10,Lead,False,Tier 3,925
2046,CSS,10,Expert,False,Tier 3,925
2046,Vue.js,10,Lead,True,Tier 3,975
2046,HTML,8,Senior,True,Tier 3,975
2047,Algorithms,13,Expert,True,Tier 1,1000
2047,Mentoring,15,Expert,True,Tier 1,750
2047,Python,13,Expert,True,Tier 1,1000
2047,Problem-solving,14,Expert,True,Tier 1,600
2047,Communication,15,Architect,True,Tier 1,400
2048,Accountability,2,None,True,Tier 1,750
2048,Pandas,2,Junior,True,Tier 1,375
2048,Teamwork,3,Familiar,False,Tier 1,400
2048,SQL,0,Familiar,False,Tier 1,25
2048,NumPy,2,Junior,False,Tier 1,325
2049,OOP,7,Expert,False,Tier 1,825
2049,Vue.js,5,Lead,False,Tier 1,825
2049,CSS,7,Lead,False,Tier 1,825
2049,System Design,10,Senior,True,Tier 1,1000
2049,JavaScript,10,Lead,True,Tier 1,1000
2050,Mentoring,2,Familiar,False,Tier 3,750
2050,Python,0,Familiar,False,Tier 3,0
2050,Teamwork,1,None,True,Tier 3,400
2050,Leadership,1,Familiar,False,Tier 3,750
2051,Microservices,6,Expert,False,Tier 3,775
2051,Kubernetes,11,None,True,Tier 3,825
2051,Jenkins,12,None,True,Tier 3,825
2051,Azure,9,None,True,Tier 3,825
2051,Data Structures,8,Senior,False,Tier 3,925
2051,Spring Boot,11,Senior,False,Tier 3,925
2051,SQL,8,Senior,False,Tier 3,925
2052,Vue.js,9,Expert,False,Tier 2,950
2052,CSS,5,None,False,Tier 2,550
2052,React,10,Lead,False,Tier 2,950
2052,JavaScript,9,Lead,False,Tier 2,950
2052,TypeScript,10,Expert,True,Tier 2,1000
2053,Teamwork,8,Senior,True,Tier 1,400
2053,HTML,8,Lead,False,Tier 1,975
2053,CSS,8,None,True,Tier 1,875
2053,Tailwind CSS,10,None,True,Tier 1,875
2053,Leadership,7,Expert,True,Tier 1,750
2053,Algorithms,10,Expert,True,Tier 1,1000
2053,OOP,10,Lead,False,Tier 1,975
2054,AWS,8,Lead,False,Tier 1,975
2054,GCP,11,Lead,True,Tier 1,1000
2054,SQL,10,Architect,True,Tier 1,1000
2054,Accountability,11,Expert,True,Tier 1,750
2054,FastAPI,14,Expert,False,Tier 1,975
2054,Docker,9,Architect,True,Tier 1,1000
2054,System Design,13,Architect,True,Tier 1,1000
2054,Leadership,10,Architect,True,Tier 1,750
2055,AWS,14,Architect,True,Tier 2,1000
2055,Flask,9,Lead,True,Tier 2,1000
2055,SQL,9,Expert,True,Tier 2,1000
2055,Algorithms,9,Expert,True,Tier 2,1000
2055,Django,11,Lead,True,Tier 2,1000
2055,Terraform,11,Architect,True,Tier 2,1000
2055,Mentoring,15,Lead,False,Tier 2,750
2056,TypeScript,10,Expert,True,Tier 3,975
2056,System Design,10,Expert,True,Tier 3,975
2056,Mentoring,10,Senior,True,Tier 3,750
2056,React,7,Lead,False,Tier 3,775
2056,JavaScript,7,None,True,Tier 3,675
2057,System Design,4,None,True,Tier 3,525
2057,Azure,4,None,True,Tier 3,525
2057,Accountability,2,Familiar,False,Tier 3,750
2057,Python,3,Familiar,False,Tier 3,325
2057,Algorithms,5,Familiar,False,Tier 3,475
2057,Kubernetes,2,None,True,Tier 3,325
2058,CSS,1,Junior,True,Tier 1,375
2058,Vue.js,1,None,True,Tier 1,375
2058,Communication,1,None,False,Tier 1,400
2059,OOP,8,Expert,True,Tier 3,975
2059,Java,11,None,False,Tier 3,675
2059,Spring Boot,7,Senior,False,Tier 3,775
2059,Terraform,9,None,True,Tier 3,825
2059,Kubernetes,11,Senior,False,Tier 3,925
2060,Mentoring,11,Expert,True,Tier 2,750
2060,Python,12,Architect,False,Tier 2,950
2060,Problem-solving,14,Lead,True,Tier 2,600
2060,FastAPI,13,Expert,True,Tier 2,1000
2060,Docker,14,Architect,True,Tier 2,1000
2060,SQL,9,Architect,True,Tier 2,1000
2060,Communication,13,Lead,False,Tier 2,400
2060,Terraform,10,Architect,True,Tier 2,1000
2061,Leadership,12,Senior,True,Tier 3,750
2061,System Design,6,Senior,True,Tier 3,825
2061,SQL,7,Expert,True,Tier 3,825
2061,Java,6,Expert,False,Tier 3,775
2061,OOP,7,None,True,Tier 3,675
2062,Teamwork,5,None,True,Tier 3,400
2062,JavaScript,8,None,True,Tier 3,825
2062,Tailwind CSS,8,Lead,True,Tier 3,975
2062,Vue.js,8,Expert,False,Tier 3,925
2062,Mentoring,10,Senior,False,Tier 3,750
2062,Communication,10,Lead,False,Tier 3,400
2062,CSS,6,Senior,False,Tier 3,775
2063,TypeScript,2,None,True,Tier 3,325
2063,Teamwork,0,Junior,False,Tier 3,400
2063,Mentoring,2,Familiar,False,Tier 3,750
2063,JavaScript,1,None,True,Tier 3,325
2063,Vue.js,1,None,True,Tier 3,325
2064,Algorithms,8,Lead,True,Tier 3,975
2064,Accountability,6,None,True,Tier 3,750
2064,Tailwind CSS,5,Lead,True,Tier 3,825
2064,HTML,10,Senior,True,Tier 3,975
2064,Teamwork,5,Expert,True,Tier 3,400
2065,SQL,8,None,False,Tier 2,700
2065,Java,11,Expert,True,Tier 2,1000
2065,AWS,9,Expert,True,Tier 2,1000
2065,Spring Boot,6,None,True,Tier 2,700
2065,Kotlin,9,Expert,True,Tier 2,1000
2065,Leadership,6,Expert,True,Tier 2,750
2065,Kubernetes,9,None,True,Tier 2,850
2066,CSS,6,Expert,False,Tier 3,775
2066,TypeScript,9,None,False,Tier 3,675
2066,Communication,9,Lead,False,Tier 3,400
2066,HTML,6,Senior,False,Tier 3,775
2066,Problem-solving,5,Expert,False,Tier 3,600
2067,SQL,2,None,True,Tier 3,325
2067,Communication,2,Junior,True,Tier 3,400
2067,Tableau,0,None,True,Tier 3,175
2068,Teamwork,1,Familiar,False,Tier 3,400
2068,Accountability,0,Familiar,False,Tier 3,750
2068,Communication,1,Junior,False,Tier 3,400
2068,SQL,1,None,False,Tier 3,175
2069,Problem-solving,7,Expert,True,Tier 1,600
2069,AWS,7,Senior,True,Tier 1,875
2069,Accountability,9,Senior,True,Tier 1,750
2069,Kotlin,7,Expert,True,Tier 1,875
2070,Problem-solving,2,Junior,False,Tier 1,600
2070,Tailwind CSS,1,Junior,False,Tier 1,325
2070,Communication,2,None,False,Tier 1,400
2070,TypeScript,0,Familiar,False,Tier 1,25
2071,AWS,9,Lead,True,Tier 2,1000
2071,PostgreSQL,9,Expert,True,Tier 2,1000
2071,Data Structures,10,Expert,False,Tier 2,950
2071,Communication,10,Expert,True,Tier 2,400
2071,Django,11,Architect,True,Tier 2,1000
2071,Flask,14,Architect,False,Tier 2,950
2071,Mentoring,14,Expert,True,Tier 2,750
2071,Algorithms,9,Architect,True,Tier 2,1000
2072,OOP,3,Senior,True,Tier 1,825
2072,Django,3,Senior,True,Tier 1,825
2072,Azure,2,None,True,Tier 1,375
2073,PostgreSQL,3,Familiar,False,Tier 2,350
2073,SQL,3,Senior,True,Tier 2,800
2073,Accountability,4,None,False,Tier 2,750
2073,Flask,4,None,True,Tier 2,550
2074,HTML,2,None,True,Tier 3,325
2074,Problem-solving,0,Junior,True,Tier 3,600
2074,Mentoring,2,Junior,True,Tier 3,750
2075,TensorFlow,3,None,True,Tier 3,525
2075,Teamwork,2,Junior,False,Tier 3,400
2075,PyTorch,0,Familiar,False,Tier 3,0
2076,Python,0,None,True,Tier 2,200
2076,NumPy,1,Junior,True,Tier 2,350
2076,Tableau,2,None,True,Tier 2,350
2076,SQL,1,None,False,Tier 2,200
2077,Terraform,8,None,False,Tier 3,675
2077,Microservices,7,Senior,False,Tier 3,775
2077,AWS,6,Expert,True,Tier 3,825
2077,Accountability,9,None,True,Tier 3,750
2077,Mentoring,9,Expert,True,Tier 3,750
2077,Communication,8,Expert,True,Tier 3,400
2077,Spring Boot,6,Expert,True,Tier 3,825
2078,Teamwork,2,None,True,Tier 2,400
2078,React,1,Junior,False,Tier 2,300
2078,Leadership,2,None,True,Tier 2,750
2079,CSS,5,None,False,Tier 2,550
2079,Accountability,10,None,True,Tier 2,750
2079,Data Structures,7,Lead,False,Tier 2,800
2079,React,9,Lead,True,Tier 2,1000
2080,Teamwork,2,Junior,False,Tier 3,400
2080,HTML,1,Familiar,False,Tier 3,125
2080,Vue.js,2,Familiar,False,Tier 3,125
2081,Python,9,Lead,False,Tier 1,975
2081,Jenkins,9,Architect,False,Tier 1,975
2081,Algorithms,9,Lead,True,Tier 1,1000
2081,PostgreSQL,9,Expert,False,Tier 1,975
2081,CI/CD,15,Architect,True,Tier 1,1000
2081,Mentoring,13,Architect,True,Tier 1,750
2081,Teamwork,8,Architect,True,Tier 1,400
2081,System Design,15,Expert,True,Tier 1,1000
2082,SQL,9,Senior,False,Tier 3,925
2082,Oracle,11,None,True,Tier 3,825
2082,Teamwork,10,Expert,True,Tier 3,400
2082,Java,12,None,True,Tier 3,825
2082,Kubernetes,9,Expert,True,Tier 3,975
2082,GCP,10,Expert,True,Tier 3,975
2082,Terraform,7,Expert,False,Tier 3,775
2083,Django,2,None,True,Tier 3,325
2083,Terraform,3,None,False,Tier 3,375
2083,FastAPI,2,None,True,Tier 3,325
2084,Data Structures,5,None,True,Tier 1,725
2084,Leadership,2,Familiar,False,Tier 1,750
2084,FastAPI,2,None,True,Tier 1,375
2084,Problem-solving,5,Familiar,False,Tier 1,600
2084,Communication,2,None,True,Tier 1,400
2085,Kotlin,8,None,True,Tier 3,825
2085,Microservices,7,Senior,False,Tier 3,775
2085,Communication,11,None,True,Tier 3,400
2085,Algorithms,10,Expert,True,Tier 3,975
2085,Java,12,Expert,True,Tier 3,975
2085,System Design,12,None,False,Tier 3,675
2086,Teamwork,1,Familiar,False,Tier 2,400
2086,JavaScript,2,None,False,Tier 2,200
2086,Leadership,1,Junior,True,Tier 2,750
2086,Problem-solving,2,None,True,Tier 2,600
2086,TypeScript,2,Familiar,False,Tier 2,150
2087,Terraform,7,None,True,Tier 2,700
2087,Microservices,11,Expert,True,Tier 2,1000
2087,Oracle,10,Expert,False,Tier 2,950
2087,Leadership,12,None,True,Tier 2,750
2087,OOP,7,None,True,Tier 2,700
2087,System Design,12,Expert,True,Tier 2,1000
2088,Django,4,Familiar,False,Tier 3,325
2088,Azure,5,Senior,True,Tier 3,825
2088,PostgreSQL,4,None,True,Tier 3,525
2088,CI/CD,4,Senior,False,Tier 3,725
2089,Tableau,3,None,False,Tier 2,400
2089,Leadership,2,None,True,Tier 2,750
2089,SQL,0,None,True,Tier 2,200
2089,Problem-solving,0,Junior,False,Tier 2,600
2089,Python,1,Junior,True,Tier 2,350
2090,Leadership,13,Expert,True,Tier 2,750
2090,Jenkins,15,Architect,False,Tier 2,950
2090,FastAPI,8,Architect,True,Tier 2,1000
2090,SQL,15,Lead,False,Tier 2,950
2090,Kubernetes,8,Lead,True,Tier 2,1000
2090,AWS,9,Expert,True,Tier 2,1000
2090,Accountability,13,Expert,True,Tier 2,750
2091,System Design,10,Lead,True,Tier 1,1000
2091,Tailwind CSS,5,Lead,False,Tier 1,825
2091,Vue.js,7,Expert,True,Tier 1,875
2091,Algorithms,7,Lead,True,Tier 1,875
2091,Data Structures,10,Expert,True,Tier 1,1000
2091,Leadership,8,Expert,False,Tier 1,750
2091,Teamwork,7,None,False,Tier 1,400
2092,Azure,8,Architect,False,Tier 1,975
2092,SQL,10,Expert,False,Tier 1,975
2092,MongoDB,15,Expert,True,Tier 1,1000
2092,GCP,14,Expert,True,Tier 1,1000
2092,Terraform,15,Architect,False,Tier 1,975
2092,Django,9,Lead,True,Tier 1,1000
2093,Accountability,7,None,True,Tier 2,750
2093,Problem-solving,12,Senior,False,Tier 2,600
2093,Microservices,9,Senior,True,Tier 2,1000
2093,Java,6,Senior,True,Tier 2,850
2093,Communication,10,Senior,True,Tier 2,400
2093,Data Structures,11,None,True,Tier 2,850
2094,SQL,13,Lead,True,Tier 1,1000
2094,Communication,15,Architect,True,Tier 1,400
2094,Data Structures,13,Expert,False,Tier 1,975
2094,Flask,9,Lead,True,Tier 1,1000
2094,Kubernetes,10,Lead,True,Tier 1,1000
2094,AWS,13,Architect,False,Tier 1,975
2095,NumPy,3,Familiar,False,Tier 3,325
2095,Mentoring,1,Familiar,False,Tier 3,750
2095,Python,1,None,True,Tier 3,325
2095,TensorFlow,2,None,False,Tier 3,175
2096,JavaScript,0,Junior,True,Tier 3,175
2096,Tailwind CSS,1,Junior,True,Tier 3,325
2096,Problem-solving,1,None,True,Tier 3,600
2097,CI/CD,6,Senior,True,Tier 1,875
2097,OOP,7,Expert,False,Tier 1,825
2097,Mentoring,11,Expert,True,Tier 1,750
2097,Problem-solving,8,Senior,False,Tier 1,600
2097,SQL,8,Senior,True,Tier 1,1000
2097,System Design,10,Senior,True,Tier 1,1000
2097,Teamwork,10,None,True,Tier 1,400
2098,Java,6,Expert,True,Tier 1,875
2098,Kotlin,8,None,True,Tier 1,875
2098,Oracle,12,Senior,True,Tier 1,1000
2098,Teamwork,12,None,False,Tier 1,400
2098,Data Structures,9,Senior,True,Tier 1,1000
2098,SQL,9,Expert,True,Tier 1,1000
2099,Leadership,5,Lead,True,Tier 3,750
2099,React,7,None,True,Tier 3,675
2099,Communication,7,Expert,True,Tier 3,400
2099,Vue.js,5,Lead,True,Tier 3,825
2099,JavaScript,5,None,False,Tier 3,525
2100,PyTorch,2,None,True,Tier 2,350
2100,Tableau,3,Familiar,False,Tier 2,350
2100,NumPy,2,Junior,True,Tier 2,350
2100,SQL,3,Familiar,False,Tier 2,350
2100,Python,1,Familiar,False,Tier 2,150
2101,MongoDB,3,Senior,True,Tier 2,800
2101,Communication,4,None,True,Tier 2,400
2101,CI/CD,5,Familiar,False,Tier 2,500
2101,AWS,3,None,True,Tier 2,550
2101,Kubernetes,4,Familiar,False,Tier 2,350
2101,Azure,4,Familiar,False,Tier 2,350
2102,AWS,11,None,True,Tier 1,875
2102,Terraform,6,None,False,Tier 1,575
2102,SQL,7,Senior,True,Tier 1,875
2102,Mentoring,8,Senior,True,Tier 1,750
2102,OOP,11,Senior,True,Tier 1,1000
2102,Azure,6,None,False,Tier 1,575
2102,Java,11,Senior,False,Tier 1,975
2102,Teamwork,6,None,True,Tier 1,400
2103,Mentoring,9,Expert,True,Tier 1,750
2103,OOP,8,Senior,False,Tier 1,975
2103,System Design,10,Expert,True,Tier 1,1000
2103,Teamwork,6,Expert,False,Tier 1,400
2104,SQL,15,Lead,True,Tier 1,1000
2104,Jenkins,9,Architect,True,Tier 1,1000
2104,Leadership,13,Lead,True,Tier 1,750
2104,Algorithms,14,Lead,True,Tier 1,1000
2104,System Design,11,Lead,True,Tier 1,1000
2104,Mentoring,9,Expert,True,Tier 1,750
2104,Problem-solving,14,Lead,True,Tier 1,600
2105,Communication,1,None,True,Tier 1,400
2105,JavaScript,0,Junior,True,Tier 1,225
2105,TypeScript,0,Junior,False,Tier 1,175
2105,Problem-solving,1,Junior,True,Tier 1,600
2106,Teamwork,2,Junior,True,Tier 1,400
2106,Tableau,3,None,True,Tier 1,575
2106,NumPy,0,Junior,False,Tier 1,175
2106,Accountability,1,None,True,Tier 1,750
2106,Communication,0,Junior,True,Tier 1,400
2106,Pandas,1,None,True,Tier 1,375
2107,Algorithms,7,Senior,False,Tier 3,775
2107,OOP,9,None,False,Tier 3,675
2107,Kubernetes,11,Senior,False,Tier 3,925
2107,Mentoring,12,Senior,True,Tier 3,750
2107,Kotlin,7,None,False,Tier 3,525
2107,Terraform,9,Senior,True,Tier 3,975
2107,SQL,12,None,True,Tier 3,825
2108,Vue.js,10,Lead,True,Tier 2,1000
2108,Communication,9,None,True,Tier 2,400
2108,Leadership,6,Senior,True,Tier 2,750
2108,JavaScript,7,Expert,True,Tier 2,850
2108,HTML,8,Senior,True,Tier 2,1000
2109,Communication,2,Junior,True,Tier 1,400
2109,Leadership,0,Junior,True,Tier 1,750
2109,Problem-solving,2,Familiar,False,Tier 1,600
2110,HTML,0,Junior,True,Tier 1,225
2110,Mentoring,2,Familiar,False,Tier 1,750
2110,JavaScript,1,Junior,False,Tier 1,325
2110,React,0,Junior,True,Tier 1,225
2111,OOP,10,None,False,Tier 1,725
2111,TypeScript,6,Expert,True,Tier 1,875
2111,Problem-solving,8,Senior,True,Tier 1,600
2111,Accountability,10,None,True,Tier 1,750
2111,HTML,8,Expert,True,Tier 1,1000
2112,Scikit-learn,0,Junior,True,Tier 1,225
2112,Accountability,3,None,True,Tier 1,750
2112,Leadership,2,None,True,Tier 1,750
2113,JavaScript,2,Junior,True,Tier 1,375
2113,Mentoring,0,Familiar,False,Tier 1,750
2113,TypeScript,2,None,True,Tier 1,375
2114,GCP,5,Senior,True,Tier 1,875
2114,Jenkins,2,Familiar,False,Tier 1,175
2114,Algorithms,5,Senior,False,Tier 1,825
2114,Leadership,4,Familiar,False,Tier 1,750
2115,MongoDB,2,None,True,Tier 3,325
2115,Leadership,2,None,True,Tier 3,750
2115,Terraform,2,None,False,Tier 3,175
2116,Teamwork,0,None,False,Tier 2,400
2116,Problem-solving,2,Familiar,False,Tier 2,600
2116,Communication,2,Junior,True,Tier 2,400
2116,Vue.js,2,Familiar,False,Tier 2,150
2117,TypeScript,7,Expert,True,Tier 2,850
2117,System Design,7,Lead,True,Tier 2,850
2117,Teamwork,5,Lead,True,Tier 2,400
2117,CSS,5,Senior,True,Tier 2,850
2117,Vue.js,9,Senior,True,Tier 2,1000
2117,Communication,10,Senior,True,Tier 2,400
2117,JavaScript,7,Lead,True,Tier 2,850
2118,Mentoring,1,None,True,Tier 1,750
2118,PyTorch,2,None,False,Tier 1,225
2118,Tableau,0,Junior,False,Tier 1,175
2118,Leadership,1,Familiar,False,Tier 1,750
2118,TensorFlow,2,Junior,True,Tier 1,375
2119,SQL,2,Junior,True,Tier 3,325
2119,TensorFlow,0,None,True,Tier 3,175
2119,Scikit-learn,1,Familiar,False,Tier 3,125
2119,Leadership,2,None,False,Tier 3,750
2119,Problem-solving,3,Familiar,False,Tier 3,600
2120,Teamwork,0,Junior,True,Tier 1,400
2120,Tableau,1,None,True,Tier 1,375
2120,Python,0,Familiar,False,Tier 1,25
2120,Accountability,0,Junior,False,Tier 1,750
2120,Communication,1,None,True,Tier 1,400
2121,Leadership,0,Familiar,False,Tier 1,750
2121,TypeScript,0,None,True,Tier 1,225
2121,Problem-solving,0,Junior,False,Tier 1,600
2121,Mentoring,2,None,False,Tier 1,750
2121,React,0,Familiar,False,Tier 1,25
2122,Teamwork,0,Junior,True,Tier 1,400
2122,Communication,0,Junior,False,Tier 1,400
2122,CSS,2,None,True,Tier 1,375
2122,Leadership,1,None,False,Tier 1,750
2123,Teamwork,11,Architect,True,Tier 3,400
2123,Algorithms,12,Architect,True,Tier 3,975
2123,Jenkins,14,Lead,False,Tier 3,925
2123,GCP,9,Architect,True,Tier 3,975
2123,Data Structures,11,Architect,True,Tier 3,975
2123,Terraform,14,Lead,True,Tier 3,975
2124,GCP,11,None,True,Tier 2,850
2124,Azure,6,Expert,True,Tier 2,850
2124,Leadership,12,Expert,True,Tier 2,750
2124,Algorithms,11,Expert,True,Tier 2,1000
2124,Teamwork,11,None,False,Tier 2,400
2125,Mentoring,8,None,True,Tier 1,750
2125,Data Structures,6,None,False,Tier 1,575
2125,SQL,12,Expert,True,Tier 1,1000
2125,Oracle,9,Expert,True,Tier 1,1000
2125,Algorithms,7,None,True,Tier 1,725
2126,AWS,4,Senior,False,Tier 3,725
2126,Teamwork,5,Senior,False,Tier 3,400
2126,Terraform,4,Familiar,False,Tier 3,325
2127,Microservices,11,None,True,Tier 1,875
2127,CI/CD,7,None,True,Tier 1,725
2127,Azure,11,None,True,Tier 1,875
2127,Oracle,11,None,True,Tier 1,875
2127,Kotlin,9,Senior,False,Tier 1,975
2127,Java,6,Senior,True,Tier 1,875
2128,Problem-solving,2,Familiar,False,Tier 2,600
2128,Mentoring,2,Junior,True,Tier 2,750
